+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |    Memory    |
|        15       | 12.5 |        13       |   75  | 11 |     False      |        0         |   5.000198125839233    |   0.046875   |
|        15       |  25  |        26       |  12.5 | 1  |      True      |        0         | 0.00010395050048828125 |     0.0      |
|        15       |  25  |        26       |   25  | 3  |      True      |        0         | 0.0006058216094970703  |     0.0      |
|        15       |  25  |        26       |   50  | 7  |     False      |        0         |   5.000125169754028    |  0.01953125  |
|        15       |  25  |        26       |   75  | 11 |     False      |        0         |   5.000173091888428    |  0.19921875  |
|        15       |  50  |        52       |  12.5 | 1  |      True      |        0         | 9.608268737792969e-05  |     0.0      |
|        15       |  50  |        52       |   25  | 3  |      True      |        0         | 6.699562072753906e-05  |     0.0      |
|        15       |  50  |        52       |   50  | 7  |     False      |        0         |   5.000051975250244    |  19.0390625  |
|        15       |  50  |        52       |   75  | 11 |     False      |        0         |   5.000157833099365    | 11.30859375  |
|        15       |  75  |        79       |  12.5 | 1  |      True      |        0         | 0.00010395050048828125 |     0.0      |
|        15       |  75  |        79       |   25  | 3  |      True      |        0         | 3.218650817871094e-05  |     0.0      |
|        15       |  75  |        79       |   50  | 7  |     False      |        0         |   5.0001301765441895   |  6.58203125  |
|        15       |  75  |        79       |   75  | 11 |     False      |        0         |   5.000132083892822    |   1.34375    |
|        16       | 12.5 |        15       |  12.5 | 2  |      True      |        0         |  7.82012939453125e-05  |     0.0      |
|        16       | 12.5 |        15       |   25  | 4  |     False      |        0         |   5.000149726867676    |  4.67578125  |
|        16       | 12.5 |        15       |   50  | 8  |     False      |        0         |   5.000214099884033    |  12.0390625  |
|        16       | 12.5 |        15       |   75  | 12 |     False      |        0         |   5.000208139419556    |  1.5078125   |
|        16       |  25  |        30       |  12.5 | 2  |      True      |        0         | 0.00013113021850585938 |     0.0      |
|        16       |  25  |        30       |   25  | 4  |     False      |        0         |   5.000056028366089    |   1.71875    |
|        16       |  25  |        30       |   50  | 8  |     False      |        0         |   5.000156879425049    |  0.07421875  |
|        16       |  25  |        30       |   75  | 12 |     False      |        0         |   5.000232934951782    |  0.37109375  |
|        16       |  50  |        60       |  12.5 | 2  |      True      |        0         | 0.00010514259338378906 |     0.0      |
|        16       |  50  |        60       |   25  | 4  |      True      |        0         |  0.011906862258911133  |     0.0      |
|        16       |  50  |        60       |   50  | 8  |     False      |        0         |   5.000139951705933    |  2.37109375  |
|        16       |  50  |        60       |   75  | 12 |     False      |        0         |   5.000143051147461    |  0.91015625  |
|        16       |  75  |        90       |  12.5 | 2  |      True      |        0         | 6.508827209472656e-05  |     0.0      |
|        16       |  75  |        90       |   25  | 4  |      True      |        0         | 0.0010328292846679688  |     0.0      |
|        16       |  75  |        90       |   50  | 8  |     False      |        0         |   5.000078916549683    |  0.30078125  |
|        16       |  75  |        90       |   75  | 12 |     False      |        0         |   5.000169992446899    |  1.6015625   |
|        17       | 12.5 |        17       |  12.5 | 2  |      True      |        0         | 0.00010395050048828125 |     0.0      |
|        17       | 12.5 |        17       |   25  | 4  |     False      |        0         |   5.000124216079712    |  1.29296875  |
|        17       | 12.5 |        17       |   50  | 8  |     False      |        0         |   5.0002171993255615   |  0.6171875   |
|        17       | 12.5 |        17       |   75  | 12 |     False      |        0         |   5.000183820724487    |  0.49609375  |
|        17       |  25  |        34       |  12.5 | 2  |      True      |        0         | 9.989738464355469e-05  |     0.0      |
|        17       |  25  |        34       |   25  | 4  |     False      |        0         |   5.000064849853516    |  18.8671875  |
|        17       |  25  |        34       |   50  | 8  |     False      |        0         |   5.0000951290130615   |  2.69140625  |
|        17       |  25  |        34       |   75  | 12 |     False      |        0         |   5.000100135803223    | 17.25390625  |
|        17       |  50  |        68       |  12.5 | 2  |      True      |        0         | 6.723403930664062e-05  |     0.0      |
|        17       |  50  |        68       |   25  | 4  |      True      |        0         | 0.00021505355834960938 |  0.00390625  |
|        17       |  50  |        68       |   50  | 8  |     False      |        0         |   5.000067710876465    |  3.5234375   |
|        17       |  50  |        68       |   75  | 12 |     False      |        0         |   5.000140190124512    |    0.3125    |
|        17       |  75  |       102       |  12.5 | 2  |      True      |        0         | 9.512901306152344e-05  |     0.0      |
|        17       |  75  |       102       |   25  | 4  |      True      |        0         | 9.107589721679688e-05  |     0.0      |
|        17       |  75  |       102       |   50  | 8  |     False      |        0         |   5.000108003616333    |  0.6953125   |
|        17       |  75  |       102       |   75  | 12 |     False      |        0         |   5.000124216079712    |  0.89453125  |
|        18       | 12.5 |        19       |  12.5 | 2  |      True      |        0         | 6.604194641113281e-05  |     0.0      |
|        18       | 12.5 |        19       |   25  | 4  |     False      |        0         |   5.000141859054565    |  1.45703125  |
|        18       | 12.5 |        19       |   50  | 9  |     False      |        0         |   5.000148296356201    |   3.921875   |
|        18       | 12.5 |        19       |   75  | 13 |     False      |        0         |   5.000089168548584    |  3.3203125   |
|        18       |  25  |        38       |  12.5 | 2  |      True      |        0         |    6.103515625e-05     |     0.0      |
|        18       |  25  |        38       |   25  | 4  |     False      |        0         |   5.000123023986816    |   1.859375   |
|        18       |  25  |        38       |   50  | 9  |     False      |        0         |   5.000147104263306    |  0.44140625  |
|        18       |  25  |        38       |   75  | 13 |     False      |        0         |   5.000100135803223    |  7.99609375  |
|        18       |  50  |        76       |  12.5 | 2  |      True      |        0         | 6.413459777832031e-05  |     0.0      |
|        18       |  50  |        76       |   25  | 4  |      True      |        0         | 0.0009071826934814453  |  0.0078125   |
|        18       |  50  |        76       |   50  | 9  |     False      |        0         |   5.000084161758423    | 11.09765625  |
|        18       |  50  |        76       |   75  | 13 |     False      |        0         |   5.000100135803223    |  3.05859375  |
|        18       |  75  |       115       |  12.5 | 2  |      True      |        0         | 7.700920104980469e-05  |     0.0      |
|        18       |  75  |       115       |   25  | 4  |      True      |        0         |  6.4849853515625e-05   |     0.0      |
|        18       |  75  |       115       |   50  | 9  |     False      |        0         |   5.0000669956207275   | 14.41015625  |
|        18       |  75  |       115       |   75  | 13 |     False      |        0         |   5.000097036361694    |  7.0546875   |
|        19       | 12.5 |        21       |  12.5 | 2  |      True      |        0         | 0.0001270771026611328  |     0.0      |
