Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
67,75,1658,12.5,8,False,96974,5.00009822845459,0.46484375
67,75,1658,25,16,False,54759,45.96407127380371,39.13671875
67,75,1658,50,33,False,59034,5.00018835067749,73.90234375
67,75,1658,75,50,False,66981,5.000123977661133,104.12890625
68,12.5,285,12.5,8,False,444703,5.000087022781372,8.65625
68,12.5,285,25,17,False,356579,5.000087022781372,9.671875
68,12.5,285,50,34,False,252016,5.000077962875366,13.40234375
68,12.5,285,75,51,False,193921,5.000075101852417,25.1953125
68,25,570,12.5,8,False,242479,5.000119924545288,0.14453125
68,25,570,25,17,False,216871,5.000176906585693,6.96875
68,25,570,50,34,False,173558,5.000112295150757,5.984375
68,25,570,75,51,False,145801,5.000102758407593,2.33203125
68,50,1139,12.5,8,False,143362,5.000093936920166,2.91015625
68,50,1139,25,17,False,133100,5.000089883804321,2.2890625
68,50,1139,50,34,False,115621,5.000092029571533,7.8046875
68,50,1139,75,51,False,101940,5.000087738037109,3.41015625
68,75,1708,12.5,8,False,95585,5.000102758407593,3.64453125
68,75,1708,25,17,False,90801,5.000077962875366,0.11328125
68,75,1708,50,34,False,82138,5.0000901222229,2.50390625
68,75,1708,75,51,False,75552,5.000082969665527,0.46875
69,12.5,293,12.5,8,False,442514,5.000081300735474,0.2265625
69,12.5,293,25,17,False,354744,5.0000810623168945,0.0625
69,12.5,293,50,34,False,254458,5.000051975250244,0.57421875
69,12.5,293,75,51,False,196944,5.000166177749634,0.13671875
69,25,586,12.5,8,False,246142,5.000091314315796,0.25390625
69,25,586,25,17,False,218039,5.0000810623168945,0.8984375
69,25,586,50,34,False,176083,5.000044107437134,1.453125
69,25,586,75,51,False,144812,5.000093936920166,0.21484375
69,50,1173,12.5,8,False,137212,5.0000691413879395,0.37890625
69,50,1173,25,17,False,127576,5.00008225440979,0.54296875
69,50,1173,50,34,False,111342,5.000085115432739,0.13671875
69,50,1173,75,51,False,98601,5.000147342681885,0.296875
69,75,1760,12.5,8,False,92011,5.000082969665527,1.7109375
69,75,1760,25,17,False,87569,5.000086069107056,3.25
69,75,1760,50,34,False,79419,5.000053882598877,0.41015625
69,75,1760,75,51,False,72832,5.000080823898315,2.30859375
70,12.5,302,12.5,8,False,424461,5.00010871887207,1.265625
70,12.5,302,25,17,False,345003,5.000076770782471,5.12109375
70,12.5,302,50,35,False,244099,5.000050067901611,0.1484375
70,12.5,302,75,52,False,191126,5.000169992446899,3.58203125
70,25,604,12.5,8,False,238491,5.000047206878662,1.19921875
70,25,604,25,17,False,211568,5.000156879425049,0.1484375
70,25,604,50,35,False,169225,5.0000529289245605,0.12109375
70,25,604,75,52,False,142074,5.000083923339844,0.10546875
70,50,1208,12.5,8,False,135042,5.000104188919067,0.04296875
70,50,1208,25,17,False,125208,5.000211954116821,2.3125
70,50,1208,50,35,False,108912,5.000117063522339,6.19140625
70,50,1208,75,52,False,97253,5.000114917755127,8.3125
70,75,1811,12.5,8,False,74803,5.000054836273193,3.14453125
70,75,1811,25,17,False,71864,5.000064134597778,0.17578125
70,75,1811,50,35,False,66320,5.0000998973846436,1.6171875
70,75,1811,75,52,False,61419,5.0001420974731445,0.09765625
71,12.5,311,12.5,8,False,423201,5.000040054321289,0.0625
71,12.5,311,25,17,False,343402,5.000079154968262,0.515625
71,12.5,311,50,35,False,244938,5.000036954879761,0.01171875
71,12.5,311,75,53,False,189205,5.000184774398804,4.5703125
71,25,621,12.5,8,False,238163,5.000088691711426,13.25390625
71,25,621,25,17,False,209093,5.00009298324585,9.64453125
71,25,621,50,35,False,167283,5.000146865844727,1.16015625
71,25,621,75,53,False,139318,5.0001060962677,5.0078125
71,50,1242,12.5,8,False,133441,5.0000550746917725,0.18359375
71,50,1242,25,17,False,124699,5.000056028366089,0.23046875
71,50,1242,50,35,False,108548,5.000051021575928,0.05859375
71,50,1242,75,53,False,95967,5.000103235244751,0.0390625
71,75,1864,12.5,8,False,71588,5.000082969665527,0.1328125
71,75,1864,25,17,False,69544,5.000105142593384,0.15234375
71,75,1864,50,35,False,64520,5.000074863433838,0.22265625
71,75,1864,75,53,False,59740,5.000058889389038,0.20703125
72,12.5,320,12.5,9,False,333663,5.000090837478638,2.8984375
72,12.5,320,25,18,False,282927,5.000078916549683,1.62109375
72,12.5,320,50,36,False,212211,5.000096082687378,1.63671875
72,12.5,320,75,54,False,168361,5.000214099884033,3.3671875
72,25,639,12.5,9,False,226629,5.00008487701416,9.8515625
72,25,639,25,18,False,203050,5.000086069107056,0.3203125
72,25,639,50,36,False,163070,5.000081777572632,1.171875
72,25,639,75,54,False,136658,5.000078201293945,15.40234375
72,50,1278,12.5,9,False,129197,5.000090837478638,4.46875
72,50,1278,25,18,False,120686,5.000103950500488,12.1875
72,50,1278,50,36,False,105656,5.000072956085205,6.40625
72,50,1278,75,54,False,93274,5.00010871887207,2.1171875
72,75,1917,12.5,9,False,70596,5.000153064727783,8.47265625
72,75,1917,25,18,False,67474,5.000124931335449,7.703125
72,75,1917,50,36,False,62416,5.000079870223999,13.10546875
72,75,1917,75,54,False,57475,5.000107049942017,7.1796875
73,12.5,328,12.5,9,False,330700,5.0000879764556885,4.22265625
73,12.5,328,25,18,False,278566,5.000087022781372,6.453125
73,12.5,328,50,36,False,210406,5.000084161758423,4.65234375
73,12.5,328,75,54,False,165562,5.000076055526733,9.0078125
73,25,657,12.5,9,False,214308,5.000089883804321,38.33984375
73,25,657,25,18,False,196410,5.000073194503784,37.55859375
73,25,657,50,36,False,161394,5.000062942504883,3.515625
73,25,657,75,54,False,134232,5.000086069107056,6.62890625
73,50,1314,12.5,9,False,125223,5.000131130218506,5.23046875
73,50,1314,25,18,False,117509,5.000112056732178,9.30078125
73,50,1314,50,36,False,103310,5.000118017196655,4.6484375
73,50,1314,75,54,False,91735,5.000102996826172,20.73828125
73,75,1971,12.5,9,False,69230,5.000131130218506,18.9921875
73,75,1971,25,18,False,67005,5.000126361846924,11.0546875
73,75,1971,50,36,False,59887,5.0001280307769775,17.859375
73,75,1971,75,54,False,55893,5.000101089477539,4.55859375
74,12.5,338,12.5,9,False,323683,5.00007176399231,25.76171875
74,12.5,338,25,18,False,274967,5.000117063522339,2.62890625
74,12.5,338,50,37,False,205630,5.00009822845459,24.6328125
74,12.5,338,75,55,False,165238,5.000096082687378,15.59375
74,25,675,12.5,9,False,219343,5.000071287155151,0.30078125
74,25,675,25,18,False,196169,5.000070333480835,5.6484375
74,25,675,50,37,False,157628,5.000081777572632,13.8515625
74,25,675,75,55,False,132563,5.000093936920166,1.2578125
74,50,1350,12.5,9,False,123961,5.000095844268799,2.578125
74,50,1350,25,18,False,115767,5.000101089477539,19.671875
74,50,1350,50,37,False,100727,5.000082969665527,25.19921875
74,50,1350,75,55,False,89498,5.000129699707031,1.49609375
74,75,2026,12.5,9,False,68179,5.000121116638184,1.14453125
74,75,2026,25,18,False,65544,5.000088930130005,4.23828125
74,75,2026,50,37,False,60096,5.000121831893921,7.2734375
74,75,2026,75,55,False,55720,5.000152826309204,1.4921875
75,12.5,347,12.5,9,False,322425,5.000083923339844,0.79296875
75,12.5,347,25,18,False,273674,5.000096082687378,0.93359375
75,12.5,347,50,37,False,204228,5.000088214874268,4.70703125
75,12.5,347,75,56,False,162670,5.000093936920166,1.6796875
75,25,694,12.5,9,False,218912,5.0000901222229,0.59375
75,25,694,25,18,False,194507,5.000098705291748,4.96484375
75,25,694,50,37,False,156330,5.000082015991211,6.12109375
75,25,694,75,56,False,130432,5.000115871429443,2.65234375
75,50,1388,12.5,9,False,121441,5.000094890594482,2.390625
75,50,1388,25,18,False,113451,5.000093221664429,0.515625
75,50,1388,50,37,False,99043,5.000075101852417,3.05859375
75,50,1388,75,56,False,88278,5.000143051147461,0.12109375
75,75,2081,12.5,9,False,66147,5.0001490116119385,7.12109375
75,75,2081,25,18,False,63980,5.000113248825073,0.26171875
75,75,2081,50,37,False,59272,5.000076055526733,4.01171875
75,75,2081,75,56,False,55031,5.000093221664429,1.56640625
76,12.5,356,12.5,9,False,315346,5.000076055526733,16.890625
76,12.5,356,25,19,False,254382,5.000085115432739,30.7421875
76,12.5,356,50,38,False,193112,5.000099182128906,7.90234375
76,12.5,356,75,57,False,157145,5.000096082687378,5.8671875
76,25,712,12.5,9,False,211847,5.000101089477539,0.83203125
76,25,712,25,19,False,184617,5.000075817108154,7.0
76,25,712,50,38,False,152238,5.000084161758423,0.046875
76,25,712,75,57,False,127289,5.0000786781311035,4.79296875
76,50,1425,12.5,9,False,118286,5.0000951290130615,28.19921875
76,50,1425,25,19,False,108880,5.0001060962677,23.11328125
76,50,1425,50,38,False,95011,5.000089883804321,1.453125
76,50,1425,75,57,False,84692,5.000121831893921,19.64453125
76,75,2138,12.5,9,False,63875,5.000112056732178,1.8828125
76,75,2138,25,19,False,61093,5.000080347061157,36.515625
76,75,2138,50,38,False,57337,5.000143051147461,31.32421875
76,75,2138,75,57,False,53542,5.000089883804321,7.66015625
77,12.5,366,12.5,9,False,310120,5.000085115432739,4.9140625
77,12.5,366,25,19,False,256661,5.000091075897217,1.0625
77,12.5,366,50,38,False,194799,5.000097990036011,0.53125
77,12.5,366,75,57,False,155689,5.000091791152954,0.828125
77,25,732,12.5,9,False,209496,5.000072956085205,4.21875
77,25,732,25,19,False,184395,5.000088930130005,26.953125
77,25,732,50,38,False,150077,5.0000996589660645,5.71875
77,25,732,75,57,False,125521,5.000098943710327,3.48046875
77,50,1463,12.5,9,False,113997,5.000095844268799,1.84375
77,50,1463,25,19,False,104881,5.0000998973846436,12.33984375
77,50,1463,50,38,False,91486,5.0001139640808105,12.34375
77,50,1463,75,57,False,82589,5.000082015991211,2.8046875
77,75,2194,12.5,9,False,63452,5.000107765197754,9.2578125
77,75,2194,25,19,False,60576,5.000103950500488,0.6328125
77,75,2194,50,38,False,56392,5.000081300735474,0.05078125
77,75,2194,75,57,False,52144,5.000114917755127,0.31640625
78,12.5,375,12.5,9,False,302865,5.00007700920105,4.57421875
78,12.5,375,25,19,False,250764,5.000097036361694,0.734375
78,12.5,375,50,39,False,189614,5.000088930130005,3.8125
78,12.5,375,75,58,False,152053,5.000093221664429,1.0625
78,25,751,12.5,9,False,203936,5.000097990036011,0.4765625
78,25,751,25,19,False,177905,5.000066757202148,11.37109375
78,25,751,50,39,False,144235,5.000098943710327,9.44921875
78,25,751,75,58,False,121473,5.000102996826172,0.17578125
78,50,1502,12.5,9,False,109334,5.000112771987915,44.8671875
78,50,1502,25,19,False,101176,5.00007700920105,13.1875
78,50,1502,50,39,False,89511,5.000101804733276,5.12109375
78,50,1502,75,58,False,80331,5.000092029571533,2.62109375
78,75,2252,12.5,9,False,61672,5.000115871429443,0.93359375
78,75,2252,25,19,False,58836,5.000093936920166,10.65625
78,75,2252,50,39,False,54719,5.000091791152954,4.18359375
78,75,2252,75,58,False,51705,5.000108003616333,37.62109375
79,12.5,385,12.5,9,False,308002,5.000079870223999,2.94140625
79,12.5,385,25,19,False,253436,5.0000739097595215,24.12890625
79,12.5,385,50,39,False,190968,5.000097990036011,13.75
79,12.5,385,75,59,False,151021,5.000121831893921,4.6015625
79,25,770,12.5,9,False,204551,5.000086069107056,6.1171875
79,25,770,25,19,False,176930,5.000133752822876,1.65625
79,25,770,50,39,False,143798,5.000097990036011,4.99609375
79,25,770,75,59,False,121066,5.000083923339844,2.78125
79,50,1540,12.5,9,False,108303,5.0001139640808105,4.609375
79,50,1540,25,19,False,100658,5.0001139640808105,9.1640625
79,50,1540,50,39,False,89521,5.000131130218506,1.15234375
79,50,1540,75,59,False,79801,5.000128984451294,4.68359375
79,75,2311,12.5,9,False,59865,5.00010085105896,17.38671875
79,75,2311,25,19,False,57091,5.0000739097595215,1.44140625
79,75,2311,50,39,False,52539,5.000111818313599,3.06640625
79,75,2311,75,59,False,50047,5.000098943710327,1.3203125
