Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
10,12.5,6,12.5,1,True,13,2.09808349609375e-05,0.0
10,12.5,6,25,2,True,13,1.811981201171875e-05,0.0
10,12.5,6,50,5,False,13,1.6927719116210938e-05,0.0
10,12.5,6,75,7,False,13,1.7881393432617188e-05,0.0
10,25,11,12.5,1,True,21,2.5987625122070312e-05,0.0
10,25,11,25,2,True,21,2.3126602172851562e-05,0.0
10,25,11,50,5,False,21,2.574920654296875e-05,0.0
10,25,11,75,7,False,21,2.6941299438476562e-05,0.0
10,50,22,12.5,1,True,33,4.100799560546875e-05,0.0
10,50,22,25,2,True,33,3.409385681152344e-05,0.0
10,50,22,50,5,False,33,3.409385681152344e-05,0.0
10,50,22,75,7,False,33,3.361701965332031e-05,0.0
10,75,34,12.5,1,True,56,5.888938903808594e-05,0.0
10,75,34,25,2,False,56,5.91278076171875e-05,0.0
10,75,34,50,5,True,56,5.1975250244140625e-05,0.0
10,75,34,75,7,False,56,5.125999450683594e-05,0.0
11,12.5,7,12.5,1,True,16,2.7894973754882812e-05,0.0
11,12.5,7,25,2,True,16,2.09808349609375e-05,0.0
11,12.5,7,50,5,False,16,1.8835067749023438e-05,0.0
11,12.5,7,75,8,False,16,2.002716064453125e-05,0.0
11,25,14,12.5,1,True,27,3.3855438232421875e-05,0.0
11,25,14,25,2,True,27,2.8848648071289062e-05,0.0
11,25,14,50,5,False,27,2.9087066650390625e-05,0.0
11,25,14,75,8,False,27,3.0994415283203125e-05,0.0
11,50,28,12.5,1,True,34,4.57763671875e-05,0.0
11,50,28,25,2,True,34,3.790855407714844e-05,0.0
11,50,28,50,5,False,34,4.1961669921875e-05,0.0
11,50,28,75,8,False,34,4.00543212890625e-05,0.0
11,75,41,12.5,1,True,54,5.817413330078125e-05,0.0
11,75,41,25,2,False,54,5.7220458984375e-05,0.0
11,75,41,50,5,True,54,5.1975250244140625e-05,0.0
11,75,41,75,8,False,54,5.173683166503906e-05,0.0
12,12.5,8,12.5,1,True,18,2.7894973754882812e-05,0.0
12,12.5,8,25,3,False,18,2.288818359375e-05,0.0
12,12.5,8,50,6,False,18,2.193450927734375e-05,0.0
12,12.5,8,75,9,False,18,2.002716064453125e-05,0.0
12,25,16,12.5,1,True,29,3.409385681152344e-05,0.0
12,25,16,25,3,True,29,3.0994415283203125e-05,0.0
12,25,16,50,6,False,29,3.314018249511719e-05,0.0
12,25,16,75,9,False,29,2.9087066650390625e-05,0.0
12,50,33,12.5,1,True,47,5.1975250244140625e-05,0.0
12,50,33,25,3,True,47,4.57763671875e-05,0.0
12,50,33,50,6,False,47,4.9114227294921875e-05,0.0
12,50,33,75,9,False,47,4.38690185546875e-05,0.0
12,75,50,12.5,1,True,68,6.890296936035156e-05,0.0
12,75,50,25,3,True,68,6.318092346191406e-05,0.0
12,75,50,50,6,False,68,6.127357482910156e-05,0.0
12,75,50,75,9,False,68,6.29425048828125e-05,0.0
13,12.5,10,12.5,1,True,22,2.7894973754882812e-05,0.0
13,12.5,10,25,3,False,22,2.6941299438476562e-05,0.0
13,12.5,10,50,6,False,22,2.4080276489257812e-05,0.0
13,12.5,10,75,9,False,22,2.7894973754882812e-05,0.0
13,25,20,12.5,1,True,33,4.291534423828125e-05,0.0
13,25,20,25,3,True,33,3.886222839355469e-05,0.0
13,25,20,50,6,False,33,4.00543212890625e-05,0.0
13,25,20,75,9,False,33,3.600120544433594e-05,0.0
13,50,39,12.5,1,True,57,6.413459777832031e-05,0.0
13,50,39,25,3,True,57,5.5789947509765625e-05,0.0
13,50,39,50,6,False,57,5.412101745605469e-05,0.0
13,50,39,75,9,False,57,5.602836608886719e-05,0.0
13,75,58,12.5,1,True,98,0.00010013580322265625,0.0
13,75,58,25,3,True,98,8.821487426757812e-05,0.0
13,75,58,50,6,False,98,8.392333984375e-05,0.0
13,75,58,75,9,False,98,8.511543273925781e-05,0.0
14,12.5,11,12.5,1,True,24,3.0994415283203125e-05,0.0
14,12.5,11,25,3,False,24,2.6226043701171875e-05,0.0
14,12.5,11,50,7,False,24,2.5033950805664062e-05,0.0
14,12.5,11,75,10,False,24,2.5272369384765625e-05,0.0
14,25,23,12.5,1,True,38,4.506111145019531e-05,0.0
14,25,23,25,3,True,38,3.910064697265625e-05,0.0
14,25,23,50,7,False,38,4.1961669921875e-05,0.0
14,25,23,75,10,False,38,3.790855407714844e-05,0.0
14,50,46,12.5,1,True,67,6.818771362304688e-05,0.0
14,50,46,25,3,True,67,6.103515625e-05,0.0
14,50,46,50,7,False,67,5.984306335449219e-05,0.0
14,50,46,75,10,False,67,6.175041198730469e-05,0.0
14,75,68,12.5,1,True,106,0.00010800361633300781,0.0
14,75,68,25,3,True,106,9.894371032714844e-05,0.0
14,75,68,50,7,False,106,9.799003601074219e-05,0.0
14,75,68,75,10,False,106,9.107589721679688e-05,0.0
15,12.5,13,12.5,1,True,28,3.2901763916015625e-05,0.0
15,12.5,13,25,3,False,28,2.9087066650390625e-05,0.0
15,12.5,13,50,7,False,28,2.7894973754882812e-05,0.0
15,12.5,13,75,11,False,28,2.8133392333984375e-05,0.0
15,25,26,12.5,1,True,45,4.8160552978515625e-05,0.0
15,25,26,25,3,True,45,4.1961669921875e-05,0.0
15,25,26,50,7,False,45,4.410743713378906e-05,0.0
15,25,26,75,11,False,45,4.506111145019531e-05,0.0
15,50,52,12.5,1,True,72,7.104873657226562e-05,0.0
15,50,52,25,3,True,72,6.699562072753906e-05,0.0
15,50,52,50,7,False,72,6.29425048828125e-05,0.0
15,50,52,75,11,False,72,6.413459777832031e-05,0.0
15,75,79,12.5,1,True,109,0.00010991096496582031,0.0
15,75,79,25,3,True,109,9.989738464355469e-05,0.0
15,75,79,50,7,False,109,9.703636169433594e-05,0.0
15,75,79,75,11,False,109,9.489059448242188e-05,0.0
16,12.5,15,12.5,2,True,32,3.600120544433594e-05,0.0
16,12.5,15,25,4,False,32,3.170967102050781e-05,0.0
16,12.5,15,50,8,False,32,3.218650817871094e-05,0.0
16,12.5,15,75,12,False,32,3.0994415283203125e-05,0.0
16,25,30,12.5,2,True,43,4.601478576660156e-05,0.0
16,25,30,25,4,False,43,4.315376281738281e-05,0.0
16,25,30,50,8,False,43,4.291534423828125e-05,0.0
16,25,30,75,12,False,43,4.100799560546875e-05,0.0
16,50,60,12.5,2,True,84,8.893013000488281e-05,0.0
16,50,60,25,4,True,84,7.891654968261719e-05,0.0
16,50,60,50,8,False,84,7.486343383789062e-05,0.0
16,50,60,75,12,False,84,7.43865966796875e-05,0.0
16,75,90,12.5,2,False,169,0.00015807151794433594,0.0
16,75,90,25,4,True,169,0.00014209747314453125,0.0
16,75,90,50,8,False,169,0.00014591217041015625,0.0
16,75,90,75,12,False,169,0.0001380443572998047,0.0
17,12.5,17,12.5,2,True,35,4.410743713378906e-05,0.0
17,12.5,17,25,4,False,35,3.504753112792969e-05,0.0
17,12.5,17,50,8,False,35,3.600120544433594e-05,0.0
17,12.5,17,75,12,False,35,3.409385681152344e-05,0.0
17,25,34,12.5,2,True,53,5.793571472167969e-05,0.0
17,25,34,25,4,False,53,5.1975250244140625e-05,0.0
17,25,34,50,8,False,53,4.9114227294921875e-05,0.0
17,25,34,75,12,False,53,4.8160552978515625e-05,0.0
17,50,68,12.5,2,False,104,0.00010180473327636719,0.0
17,50,68,25,4,True,104,9.393692016601562e-05,0.0
17,50,68,50,8,False,104,9.107589721679688e-05,0.0
17,50,68,75,12,False,104,9.298324584960938e-05,0.0
17,75,102,12.5,2,False,138,0.00013303756713867188,0.0
17,75,102,25,4,True,138,0.0001251697540283203,0.0
17,75,102,50,8,False,138,0.0001220703125,0.0
17,75,102,75,12,False,138,0.00011801719665527344,0.0
18,12.5,19,12.5,2,True,37,4.00543212890625e-05,0.0
18,12.5,19,25,4,False,37,4.00543212890625e-05,0.0
18,12.5,19,50,9,False,37,3.600120544433594e-05,0.0
18,12.5,19,75,13,False,37,3.3855438232421875e-05,0.0
18,25,38,12.5,2,True,62,6.604194641113281e-05,0.0
18,25,38,25,4,False,62,5.984306335449219e-05,0.0
18,25,38,50,9,False,62,6.008148193359375e-05,0.0
18,25,38,75,13,False,62,5.316734313964844e-05,0.0
18,50,76,12.5,2,True,126,0.00012111663818359375,0.0
18,50,76,25,4,True,126,0.00011086463928222656,0.0
18,50,76,50,9,False,126,0.0001068115234375,0.0
18,50,76,75,13,False,126,0.0001049041748046875,0.0
18,75,115,12.5,2,False,181,0.0001690387725830078,0.0
18,75,115,25,4,True,181,0.00015592575073242188,0.0
18,75,115,50,9,False,181,0.00015497207641601562,0.0
18,75,115,75,13,False,181,0.00015211105346679688,0.0
19,12.5,21,12.5,2,True,41,0.00024890899658203125,0.0
19,12.5,21,25,4,False,41,0.00012993812561035156,0.0
19,12.5,21,50,9,False,41,0.00012493133544921875,0.0
19,12.5,21,75,14,False,41,0.00011897087097167969,0.0
19,25,43,12.5,2,True,71,0.0002071857452392578,0.0
19,25,43,25,4,False,71,0.000225067138671875,0.0
19,25,43,50,9,False,71,0.00019407272338867188,0.0
19,25,43,75,14,False,71,0.00019097328186035156,0.0
19,50,86,12.5,2,True,162,0.00041604042053222656,0.0
19,50,86,25,4,True,162,0.00039386749267578125,0.0
19,50,86,50,9,False,162,0.0004031658172607422,0.0
19,50,86,75,14,False,162,0.0003921985626220703,0.0
19,75,128,12.5,2,False,225,0.0005960464477539062,0.0
19,75,128,25,4,True,225,0.0005271434783935547,0.0
19,75,128,50,9,False,225,0.0005409717559814453,0.0
19,75,128,75,14,False,225,0.0005319118499755859,0.0
20,12.5,24,12.5,2,True,45,0.0001652240753173828,0.0
20,12.5,24,25,5,False,45,0.00018715858459472656,0.0
20,12.5,24,50,10,False,45,0.00015091896057128906,0.0
20,12.5,24,75,15,False,45,0.0001399517059326172,0.0
20,25,48,12.5,2,True,76,0.00021982192993164062,0.0
20,25,48,25,5,False,76,0.00021219253540039062,0.0
20,25,48,50,10,False,76,0.00020122528076171875,0.0
20,25,48,75,15,False,76,0.000202178955078125,0.0
20,50,95,12.5,2,True,132,0.0003559589385986328,0.0
20,50,95,25,5,True,132,0.00027108192443847656,0.0
20,50,95,50,10,False,132,0.00013899803161621094,0.0
20,50,95,75,15,False,132,0.00012111663818359375,0.0
20,75,142,12.5,2,False,295,0.00026798248291015625,0.0
20,75,142,25,5,True,295,0.0002460479736328125,0.0
20,75,142,50,10,False,295,0.0002491474151611328,0.0
20,75,142,75,15,False,295,0.0002391338348388672,0.0
21,12.5,26,12.5,2,True,48,5.507469177246094e-05,0.0
21,12.5,26,25,5,False,48,4.7206878662109375e-05,0.0
21,12.5,26,50,10,False,48,4.7206878662109375e-05,0.0
21,12.5,26,75,15,False,48,4.267692565917969e-05,0.0
21,25,52,12.5,2,True,80,7.772445678710938e-05,0.0
21,25,52,25,5,False,80,7.295608520507812e-05,0.0
21,25,52,50,10,False,80,6.985664367675781e-05,0.0
21,25,52,75,15,False,80,6.723403930664062e-05,0.0
21,50,105,12.5,2,True,154,0.00015115737915039062,0.0
21,50,105,25,5,True,154,0.00014209747314453125,0.0
21,50,105,50,10,False,154,0.00013709068298339844,0.0
21,50,105,75,15,False,154,0.00013399124145507812,0.0
21,75,158,12.5,2,False,332,0.00028896331787109375,0.0
21,75,158,25,5,True,332,0.0002720355987548828,0.0
21,75,158,50,10,False,332,0.00026702880859375,0.0
21,75,158,75,15,False,332,0.0002608299255371094,0.0
22,12.5,29,12.5,2,True,54,6.008148193359375e-05,0.0
22,12.5,29,25,5,False,54,4.887580871582031e-05,0.0
22,12.5,29,50,11,False,54,5.078315734863281e-05,0.0
22,12.5,29,75,16,False,54,4.601478576660156e-05,0.0
22,25,58,12.5,2,True,92,8.916854858398438e-05,0.0
22,25,58,25,5,False,92,8.416175842285156e-05,0.0
22,25,58,50,11,False,92,7.796287536621094e-05,0.0
22,25,58,75,16,False,92,7.677078247070312e-05,0.0
22,50,116,12.5,2,True,187,0.00017499923706054688,0.0
22,50,116,25,5,True,187,0.0001628398895263672,0.0
22,50,116,50,11,False,187,0.00015997886657714844,0.0
22,50,116,75,16,False,187,0.00015592575073242188,0.0
22,75,173,12.5,2,False,432,0.0003750324249267578,0.0
22,75,173,25,5,True,432,0.0003581047058105469,0.0
22,75,173,50,11,False,432,0.00034880638122558594,0.0
22,75,173,75,16,False,432,0.0003447532653808594,0.0
23,12.5,32,12.5,2,True,54,5.5789947509765625e-05,0.0
23,12.5,32,25,5,False,54,4.9114227294921875e-05,0.0
23,12.5,32,50,11,False,54,4.7206878662109375e-05,0.0
23,12.5,32,75,17,False,54,4.9114227294921875e-05,0.0
23,25,63,12.5,2,True,102,0.00010085105895996094,0.0
23,25,63,25,5,False,102,9.107589721679688e-05,0.0
23,25,63,50,11,False,102,8.702278137207031e-05,0.0
23,25,63,75,17,False,102,8.392333984375e-05,0.0
23,50,126,12.5,2,True,208,0.0001888275146484375,0.0
23,50,126,25,5,True,208,0.0001800060272216797,0.0
23,50,126,50,11,False,208,0.00017690658569335938,0.0
23,50,126,75,17,False,208,0.0001761913299560547,0.0
23,75,190,12.5,2,False,369,0.00033092498779296875,0.0
23,75,190,25,5,True,369,0.00031304359436035156,0.0
23,75,190,50,11,False,369,0.0003101825714111328,0.0
23,75,190,75,17,False,369,0.00030684471130371094,0.0
24,12.5,34,12.5,3,True,57,6.318092346191406e-05,0.0
24,12.5,34,25,6,False,57,5.1975250244140625e-05,0.0
24,12.5,34,50,12,False,57,5.0067901611328125e-05,0.0
24,12.5,34,75,18,False,57,4.8160552978515625e-05,0.0
24,25,69,12.5,3,True,105,9.799003601074219e-05,0.0
24,25,69,25,6,False,105,9.393692016601562e-05,0.0
24,25,69,50,12,False,105,8.988380432128906e-05,0.0
24,25,69,75,18,False,105,9.012222290039062e-05,0.0
24,50,138,12.5,3,True,228,0.00020384788513183594,0.0
24,50,138,25,6,True,228,0.0001971721649169922,0.0
24,50,138,50,12,False,228,0.00019502639770507812,0.0
24,50,138,75,18,False,228,0.00019407272338867188,0.0
24,75,207,12.5,3,True,325,0.0002951622009277344,0.0
24,75,207,25,6,True,325,0.0002808570861816406,0.0
24,75,207,50,12,False,325,0.0002779960632324219,0.0
24,75,207,75,18,False,325,0.0002739429473876953,0.0
25,12.5,38,12.5,3,True,69,6.818771362304688e-05,0.0
25,12.5,38,25,6,False,69,6.103515625e-05,0.0
25,12.5,38,50,12,False,69,5.91278076171875e-05,0.0
25,12.5,38,75,18,False,69,5.698204040527344e-05,0.0
25,25,75,12.5,3,True,110,0.00010704994201660156,0.0
25,25,75,25,6,False,110,0.00010395050048828125,0.0
25,25,75,50,12,False,110,9.512901306152344e-05,0.0
25,25,75,75,18,False,110,9.918212890625e-05,0.0
25,50,150,12.5,3,True,219,0.00020194053649902344,0.0
25,50,150,25,6,False,219,0.0001919269561767578,0.0
25,50,150,50,12,False,219,0.0001780986785888672,0.0
25,50,150,75,18,False,219,0.0001747608184814453,0.0
25,75,225,12.5,3,True,525,0.000431060791015625,0.0
25,75,225,25,6,True,525,0.0004086494445800781,0.0
25,75,225,50,12,False,525,0.0004069805145263672,0.0
25,75,225,75,18,False,525,0.00040411949157714844,0.0
26,12.5,41,12.5,3,True,71,6.67572021484375e-05,0.0
26,12.5,41,25,6,False,71,5.91278076171875e-05,0.0
26,12.5,41,50,13,False,71,5.5789947509765625e-05,0.0
26,12.5,41,75,19,False,71,5.626678466796875e-05,0.0
26,25,81,12.5,3,True,115,0.00010204315185546875,0.0
26,25,81,25,6,False,115,9.703636169433594e-05,0.0
26,25,81,50,13,False,115,9.131431579589844e-05,0.0
26,25,81,75,19,False,115,9.393692016601562e-05,0.0
26,50,162,12.5,3,True,317,0.000263214111328125,0.0
26,50,162,25,6,False,317,0.000263214111328125,0.0
26,50,162,50,13,False,317,0.0002570152282714844,0.0
26,50,162,75,19,False,317,0.0002579689025878906,0.0
26,75,244,12.5,3,True,596,0.0004911422729492188,0.0
26,75,244,25,6,True,596,0.0004658699035644531,0.0
26,75,244,50,13,False,596,0.0004673004150390625,0.0
26,75,244,75,19,False,596,0.0004611015319824219,0.0
27,12.5,44,12.5,3,True,75,7.200241088867188e-05,0.0
27,12.5,44,25,6,False,75,6.29425048828125e-05,0.0
27,12.5,44,50,13,False,75,6.127357482910156e-05,0.0
27,12.5,44,75,20,False,75,5.888938903808594e-05,0.0
27,25,88,12.5,3,True,140,0.000125885009765625,0.0
27,25,88,25,6,False,140,0.00012087821960449219,0.0
27,25,88,50,13,False,140,0.00011515617370605469,0.0
27,25,88,75,20,False,140,0.00011205673217773438,0.0
27,50,176,12.5,3,True,339,0.00028514862060546875,0.0
27,50,176,25,6,True,339,0.0002830028533935547,0.0
27,50,176,50,13,False,339,0.00028204917907714844,0.0
27,50,176,75,20,False,339,0.0002810955047607422,0.0
27,75,263,12.5,3,True,661,0.0005741119384765625,0.0
27,75,263,25,6,True,661,0.0005548000335693359,0.0
27,75,263,50,13,False,661,0.0005578994750976562,0.0
27,75,263,75,20,False,661,0.0005490779876708984,0.0
28,12.5,47,12.5,3,True,82,8.130073547363281e-05,0.0
28,12.5,47,25,7,False,82,7.081031799316406e-05,0.0
28,12.5,47,50,14,False,82,6.794929504394531e-05,0.0
28,12.5,47,75,21,False,82,6.580352783203125e-05,0.0
28,25,94,12.5,3,True,140,0.0001270771026611328,0.0
28,25,94,25,7,False,140,0.00012302398681640625,0.0
28,25,94,50,14,False,140,0.00011682510375976562,0.0
28,25,94,75,21,False,140,0.00012183189392089844,0.0
28,50,189,12.5,3,True,358,0.0003142356872558594,0.0
28,50,189,25,7,False,358,0.00031185150146484375,0.0
28,50,189,50,14,False,358,0.00030112266540527344,0.0
28,50,189,75,21,False,358,0.0002970695495605469,0.0
28,75,284,12.5,3,True,693,0.0005877017974853516,0.0
28,75,284,25,7,True,693,0.0005679130554199219,0.0
28,75,284,50,14,False,693,0.0005638599395751953,0.0
28,75,284,75,21,False,693,0.0005609989166259766,0.0
29,12.5,51,12.5,3,True,91,9.298324584960938e-05,0.0
29,12.5,51,25,7,False,91,7.891654968261719e-05,0.0
29,12.5,51,50,14,False,91,7.510185241699219e-05,0.0
29,12.5,51,75,21,False,91,7.414817810058594e-05,0.0
29,25,102,12.5,3,True,147,0.00013494491577148438,0.0
29,25,102,25,7,False,147,0.00013113021850585938,0.0
29,25,102,50,14,False,147,0.0001270771026611328,0.0
29,25,102,75,21,False,147,0.0001227855682373047,0.0
29,50,203,12.5,3,True,451,0.00038909912109375,0.0
29,50,203,25,7,False,451,0.0003859996795654297,0.0
29,50,203,50,14,False,451,0.00037288665771484375,0.0
29,50,203,75,21,False,451,0.00036907196044921875,0.0
29,75,304,12.5,3,True,767,0.0006511211395263672,0.0
29,75,304,25,7,True,767,0.0006289482116699219,0.0
29,75,304,50,14,False,767,0.0006291866302490234,0.0
29,75,304,75,21,False,767,0.0006210803985595703,0.0
30,12.5,54,12.5,3,True,92,9.012222290039062e-05,0.0
30,12.5,54,25,7,False,92,7.891654968261719e-05,0.0
30,12.5,54,50,15,False,92,7.700920104980469e-05,0.0
30,12.5,54,75,22,False,92,7.486343383789062e-05,0.0
30,25,109,12.5,3,True,157,0.0001442432403564453,0.0
30,25,109,25,7,False,157,0.00014019012451171875,0.0
30,25,109,50,15,False,157,0.00013518333435058594,0.0
30,25,109,75,22,False,157,0.0001308917999267578,0.0
30,50,218,12.5,3,True,407,0.0003561973571777344,0.0
30,50,218,25,7,False,407,0.00034880638122558594,0.0
30,50,218,50,15,False,407,0.0003440380096435547,0.0
30,50,218,75,22,False,407,0.0003972053527832031,0.0
30,75,326,12.5,3,True,706,0.0006010532379150391,0.0
30,75,326,25,7,True,706,0.0005650520324707031,0.0
30,75,326,50,15,False,706,0.0005650520324707031,0.0
30,75,326,75,22,False,706,0.0005598068237304688,0.0
31,12.5,58,12.5,3,True,91,8.916854858398438e-05,0.0
31,12.5,58,25,7,False,91,7.677078247070312e-05,0.0
31,12.5,58,50,15,False,91,7.319450378417969e-05,0.0
31,12.5,58,75,23,False,91,7.128715515136719e-05,0.0
31,25,116,12.5,3,True,191,0.00016498565673828125,0.0
31,25,116,25,7,False,191,0.00015997886657714844,0.0
31,25,116,50,15,False,191,0.0001533031463623047,0.0
31,25,116,75,23,False,191,0.000148773193359375,0.0
31,50,232,12.5,3,True,502,0.00040984153747558594,0.0
31,50,232,25,7,False,502,0.0004050731658935547,0.0
31,50,232,50,15,False,502,0.0004029273986816406,0.0
31,50,232,75,23,False,502,0.00039196014404296875,0.0
31,75,349,12.5,3,False,993,0.0008258819580078125,0.0
31,75,349,25,7,True,993,0.0007719993591308594,0.0
31,75,349,50,15,False,993,0.0007588863372802734,0.0
31,75,349,75,23,False,993,0.0009000301361083984,0.0
32,12.5,62,12.5,4,False,98,0.00010704994201660156,0.0
32,12.5,62,25,8,False,98,8.273124694824219e-05,0.0
32,12.5,62,50,16,False,98,7.677078247070312e-05,0.0
32,12.5,62,75,24,False,98,7.510185241699219e-05,0.0
32,25,124,12.5,4,True,191,0.00016999244689941406,0.0
32,25,124,25,8,False,191,0.0001621246337890625,0.0
32,25,124,50,16,False,191,0.00015282630920410156,0.0
32,25,124,75,24,False,191,0.0001499652862548828,0.0
32,50,248,12.5,4,True,546,0.00045013427734375,0.0
32,50,248,25,8,False,546,0.0004410743713378906,0.0
32,50,248,50,16,False,546,0.0004329681396484375,0.0
32,50,248,75,24,False,546,0.0004239082336425781,0.0
32,75,372,12.5,4,True,1257,0.0009877681732177734,0.0
32,75,372,25,8,False,1257,0.0009748935699462891,0.0
32,75,372,50,16,False,1257,0.000972747802734375,0.0
32,75,372,75,24,False,1257,0.0009632110595703125,0.0
33,12.5,66,12.5,4,False,113,0.00011205673217773438,0.0
33,12.5,66,25,8,False,113,9.202957153320312e-05,0.0
33,12.5,66,50,16,False,113,8.916854858398438e-05,0.0
33,12.5,66,75,24,False,113,8.58306884765625e-05,0.0
33,25,132,12.5,4,True,211,0.00018310546875,0.0
33,25,132,25,8,False,211,0.00017595291137695312,0.0
33,25,132,50,16,False,211,0.00017833709716796875,0.0
33,25,132,75,24,False,211,0.00016689300537109375,0.0
33,50,264,12.5,4,True,577,0.00047016143798828125,0.0
33,50,264,25,8,False,577,0.0004699230194091797,0.0
33,50,264,50,16,False,577,0.0004658699035644531,0.0
33,50,264,75,24,False,577,0.00045609474182128906,0.0
33,75,396,12.5,4,True,1263,0.0009698867797851562,0.0
33,75,396,25,8,False,1263,0.0009832382202148438,0.0
33,75,396,50,16,False,1263,0.0009431838989257812,0.0
33,75,396,75,24,False,1263,0.0009541511535644531,0.0
34,12.5,70,12.5,4,False,118,0.00011491775512695312,0.0
34,12.5,70,25,8,False,118,0.00010013580322265625,0.0
34,12.5,70,50,17,False,118,9.512901306152344e-05,0.0
34,12.5,70,75,25,False,118,9.226799011230469e-05,0.0
34,25,140,12.5,4,True,239,0.00020384788513183594,0.0
34,25,140,25,8,False,239,0.0001957416534423828,0.0
34,25,140,50,17,False,239,0.00019097328186035156,0.0
34,25,140,75,25,False,239,0.00018715858459472656,0.0
34,50,280,12.5,4,True,511,0.00042128562927246094,0.0
34,50,280,25,8,False,511,0.0004291534423828125,0.0
34,50,280,50,17,False,511,0.00040602684020996094,0.0
34,50,280,75,25,False,511,0.0004012584686279297,0.0
34,75,421,12.5,4,True,1721,0.001336812973022461,0.0
34,75,421,25,8,False,1721,0.001341104507446289,0.0
34,75,421,50,17,False,1721,0.0013239383697509766,0.0
34,75,421,75,25,False,1721,0.0013270378112792969,0.0
35,12.5,74,12.5,4,True,117,0.00011181831359863281,0.0
35,12.5,74,25,8,False,117,9.512901306152344e-05,0.0
35,12.5,74,50,17,False,117,9.107589721679688e-05,0.0
35,12.5,74,75,26,False,117,8.821487426757812e-05,0.0
35,25,149,12.5,4,True,250,0.0002090930938720703,0.0
35,25,149,25,8,False,250,0.00020360946655273438,0.0
35,25,149,50,17,False,250,0.00019812583923339844,0.0
35,25,149,75,26,False,250,0.0001938343048095703,0.0
35,50,298,12.5,4,True,686,0.0005660057067871094,0.0
35,50,298,25,8,False,686,0.0005588531494140625,0.0
35,50,298,50,17,False,686,0.0005481243133544922,0.0
35,50,298,75,26,False,686,0.0005409717559814453,0.0
35,75,446,12.5,4,True,1982,0.0015819072723388672,0.0
35,75,446,25,8,False,1982,0.0015411376953125,0.0
35,75,446,50,17,False,1982,0.0015308856964111328,0.0
35,75,446,75,26,False,1982,0.0015292167663574219,0.0
36,12.5,79,12.5,4,False,124,0.00011873245239257812,0.0
36,12.5,79,25,9,False,124,0.00010323524475097656,0.0
36,12.5,79,50,18,False,124,9.679794311523438e-05,0.0
36,12.5,79,75,27,False,124,9.608268737792969e-05,0.0
36,25,158,12.5,4,True,247,0.00020599365234375,0.0
36,25,158,25,9,False,247,0.00020694732666015625,0.0
36,25,158,50,18,False,247,0.00019478797912597656,0.0
36,25,158,75,27,False,247,0.0001919269561767578,0.0
36,50,315,12.5,4,True,680,0.0005590915679931641,0.0
36,50,315,25,9,False,680,0.0005619525909423828,0.0
36,50,315,50,18,False,680,0.0005481243133544922,0.0
36,50,315,75,27,False,680,0.0005409717559814453,0.0
36,75,472,12.5,4,True,1628,0.0013201236724853516,0.0
36,75,472,25,9,False,1628,0.0012772083282470703,0.0
36,75,472,50,18,False,1628,0.0012669563293457031,0.0
36,75,472,75,27,False,1628,0.001262664794921875,0.0
37,12.5,83,12.5,4,False,132,0.00012874603271484375,0.0
37,12.5,83,25,9,False,132,0.00010991096496582031,0.0
37,12.5,83,50,18,False,132,0.00010275840759277344,0.0
37,12.5,83,75,27,False,132,0.000102996826171875,0.0
37,25,166,12.5,4,True,283,0.0002429485321044922,0.0
37,25,166,25,9,False,283,0.00023818016052246094,0.0
37,25,166,50,18,False,283,0.0002319812774658203,0.0
37,25,166,75,27,False,283,0.00022983551025390625,0.0
37,50,333,12.5,4,True,913,0.0007302761077880859,0.0
37,50,333,25,9,False,913,0.0007197856903076172,0.0
37,50,333,50,18,False,913,0.0007081031799316406,0.0
37,50,333,75,27,False,913,0.0007050037384033203,0.0
37,75,500,12.5,4,True,2268,0.0019762516021728516,0.0
37,75,500,25,9,False,2268,0.0017559528350830078,0.0
37,75,500,50,18,False,2268,0.0017540454864501953,0.0
37,75,500,75,27,False,2268,0.0017447471618652344,0.0
38,12.5,88,12.5,4,True,145,0.0001380443572998047,0.0
38,12.5,88,25,9,False,145,0.00012111663818359375,0.0
38,12.5,88,50,19,False,145,0.00011491775512695312,0.0
38,12.5,88,75,28,False,145,0.00011277198791503906,0.0
38,25,176,12.5,4,True,302,0.0002570152282714844,0.0
38,25,176,25,9,False,302,0.0002551078796386719,0.0
38,25,176,50,19,False,302,0.00024700164794921875,0.0
38,25,176,75,28,False,302,0.0002429485321044922,0.0
38,50,352,12.5,4,True,891,0.0007243156433105469,0.0
38,50,352,25,9,False,891,0.0007269382476806641,0.0
38,50,352,50,19,False,891,0.0007112026214599609,0.0
38,50,352,75,28,False,891,0.000701904296875,0.0
38,75,527,12.5,4,True,2106,0.0016932487487792969,0.0
38,75,527,25,9,False,2106,0.0016520023345947266,0.0
38,75,527,50,19,False,2106,0.0016379356384277344,0.0
38,75,527,75,28,False,2106,0.0016350746154785156,0.0
39,12.5,93,12.5,4,True,141,0.00013303756713867188,0.0
39,12.5,93,25,9,False,141,0.00011396408081054688,0.0
39,12.5,93,50,19,False,141,0.00010895729064941406,0.0
39,12.5,93,75,29,False,141,0.00010800361633300781,0.0
39,25,185,12.5,4,True,304,0.0002579689025878906,0.0
39,25,185,25,9,False,304,0.0002579689025878906,0.0
39,25,185,50,19,False,304,0.0002467632293701172,0.0
39,25,185,75,29,False,304,0.0002422332763671875,0.0
